,id,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,season,city,venue,toss_winner,toss_decision,team1,team2,winner,result,umpire1,umpire2,player_of_match
296,548357,153,9,123,154,4,119,2012,Delhi,Feroz Shah Kotla,Delhi,bat,Delhi,Kolkata,Kolkata,wickets,JD Cloete,S Ravi,JH Kallis
297,548358,125,6,123,126,3,98,2012,Pune,Subrata Roy Sahara Stadium,Pune,bat,Pune,Rajasthan,Rajasthan,wickets,Asad Rauf,BR Doctrove,SR Watson
298,548359,170,5,123,145,8,123,2012,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Hyderabad,Punjab,Punjab,runs,HDPK Dharmasena,BNJ Oxenford,Mandeep Singh
299,548360,141,6,122,142,1,111,2012,Mumbai,Wankhede Stadium,Bangalore,field,Mumbai,Bangalore,Bangalore,wickets,BF Bowden,VA Kulkarni,CH Gayle
300,548361,126,6,126,127,6,117,2012,Jaipur,Sawai Mansingh Stadium,Chennai,field,Rajasthan,Chennai,Chennai,wickets,BNJ Oxenford,C Shamshuddin,BW Hilfenhaus
301,548362,173,3,125,138,9,121,2012,Pune,Subrata Roy Sahara Stadium,Pune,field,Pune,Bangalore,Bangalore,runs,BF Bowden,SK Tarapore,CH Gayle
302,548363,182,1,123,155,4,122,2012,Kolkata,Eden Gardens,Mumbai,bat,Kolkata,Mumbai,Mumbai,runs,S Ravi,SJA Taufel,RG Sharma
303,548364,114,5,125,115,1,93,2012,Chennai,MA Chidambaram Stadium,Chennai,field,Chennai,Delhi,Chennai,wickets,S Das,BR Doctrove,BW Hilfenhaus
304,548365,170,4,122,125,9,122,2012,Jaipur,Sawai Mansingh Stadium,Rajasthan,bat,Rajasthan,Pune,Rajasthan,runs,BF Bowden,SK Tarapore,A Chandila
305,548366,190,4,123,194,6,122,2012,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Hyderabad,bat,Punjab,Hyderabad,Punjab,wickets,HDPK Dharmasena,BNJ Oxenford,DJ Hussey
306,548367,171,6,131,173,5,125,2012,Bangalore,M Chinnaswamy Stadium,Mumbai,field,Bangalore,Mumbai,Mumbai,wickets,S Das,BR Doctrove,AT Rayudu
307,548368,158,6,121,160,5,121,2012,Kolkata,Eden Gardens,Chennai,field,Kolkata,Chennai,Chennai,wickets,JD Cloete,SJA Taufel,MEK Hussey
308,548369,136,8,121,140,5,115,2012,Delhi,Feroz Shah Kotla,Punjab,bat,Delhi,Punjab,Delhi,wickets,HDPK Dharmasena,BNJ Oxenford,UT Yadav
309,548370,140,7,128,108,10,117,2012,Mumbai,Wankhede Stadium,Mumbai,field,Mumbai,Kolkata,Kolkata,runs,S Das,BR Doctrove,SP Narine
310,548371,120,7,121,123,4,101,2012,Dharamsala,Himachal Pradesh Cricket Association Stadium,Punjab,field,Punjab,Chennai,Punjab,wickets,VA Kulkarni,SK Tarapore,AC Gilchrist
311,548372,215,1,124,194,9,124,2012,Delhi,Feroz Shah Kotla,Delhi,field,Delhi,Bangalore,Bangalore,runs,HDPK Dharmasena,C Shamshuddin,CH Gayle
312,548373,126,8,124,128,5,119,2012,Hyderabad,Rajiv Gandhi International Stadium,Rajasthan,bat,Hyderabad,Rajasthan,Hyderabad,wickets,S Ravi,SJA Taufel,DW Steyn
313,548374,141,8,123,145,4,113,2012,Dharamsala,Himachal Pradesh Cricket Association Stadium,Delhi,field,Punjab,Delhi,Delhi,wickets,BF Bowden,VA Kulkarni,UT Yadav
314,548375,136,4,122,102,8,124,2012,Pune,Subrata Roy Sahara Stadium,Kolkata,bat,Pune,Kolkata,Kolkata,runs,S Asnani,BR Doctrove,Shakib Al Hasan
315,548376,132,7,124,123,9,123,2012,Hyderabad,Rajiv Gandhi International Stadium,Bangalore,field,Hyderabad,Bangalore,Hyderabad,runs,S Ravi,SJA Taufel,DW Steyn
316,548377,162,6,132,163,0,118,2012,Jaipur,Sawai Mansingh Stadium,Rajasthan,bat,Rajasthan,Mumbai,Mumbai,wickets,HDPK Dharmasena,C Shamshuddin,DR Smith
317,548378,162,4,122,144,8,124,2012,Pune,Subrata Roy Sahara Stadium,Kolkata,bat,Delhi,Kolkata,Kolkata,runs,BR Doctrove,SJA Taufel,YK Pathan
318,548379,187,5,123,149,9,126,2012,Bangalore,M Chinnaswamy Stadium,Mumbai,field,Chennai,Mumbai,Chennai,runs,BF Bowden,HDPK Dharmasena,MS Dhoni
319,548380,222,5,123,136,10,106,2012,Chennai,MA Chidambaram Stadium,Delhi,field,Delhi,Chennai,Chennai,runs,BR Doctrove,SJA Taufel,M Vijay
320,548381,190,3,124,192,5,124,2012,Chennai,MA Chidambaram Stadium,Chennai,bat,Kolkata,Chennai,Kolkata,wickets,BF Bowden,SJA Taufel,MS Bisla
321,597998,128,10,124,129,4,115,2013,Kolkata,Eden Gardens,Kolkata,field,Kolkata,Delhi,Kolkata,wickets,S Ravi,SJA Taufel,SP Narine
322,597999,156,5,125,154,5,122,2013,Bangalore,M Chinnaswamy Stadium,Mumbai,field,Bangalore,Mumbai,Bangalore,runs,VA Kulkarni,C Shamshuddin,CH Gayle
323,598000,126,6,122,104,10,115,2013,Hyderabad,Rajiv Gandhi International Stadium,Pune,field,Hyderabad,Pune,Hyderabad,runs,S Ravi,SJA Taufel,A Mishra
324,598001,165,7,122,160,6,126,2013,Delhi,Feroz Shah Kotla,Rajasthan,bat,Delhi,Rajasthan,Rajasthan,runs,S Das,C Shamshuddin,R Dravid
325,598002,148,6,126,139,9,126,2013,Chennai,MA Chidambaram Stadium,Mumbai,bat,Chennai,Mumbai,Mumbai,runs,M Erasmus,VA Kulkarni,KA Pollard
326,598003,99,9,121,100,2,77,2013,Pune,Subrata Roy Sahara Stadium,Pune,bat,Pune,Punjab,Punjab,wickets,S Asnani,SJA Taufel,M Vohra
327,598004,130,8,123,130,7,125,2013,Hyderabad,Rajiv Gandhi International Stadium,Bangalore,bat,Hyderabad,Bangalore,Hyderabad,tie,AK Chaudhary,S Ravi,GH Vihari
328,598005,144,6,122,125,10,120,2013,Jaipur,Sawai Mansingh Stadium,Kolkata,field,Rajasthan,Kolkata,Rajasthan,runs,Aleem Dar,S Das,SK Trivedi
329,598006,209,5,124,165,9,124,2013,Mumbai,Wankhede Stadium,Mumbai,bat,Mumbai,Delhi,Mumbai,runs,M Erasmus,VA Kulkarni,KD Karthik
330,598007,138,10,121,139,0,106,2013,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Chennai,field,Punjab,Chennai,Chennai,wickets,Aleem Dar,C Shamshuddin,MEK Hussey
331,598008,154,8,123,158,2,114,2013,Bangalore,M Chinnaswamy Stadium,Bangalore,field,Bangalore,Kolkata,Bangalore,wickets,Asad Rauf,AK Chaudhary,CH Gayle
332,598009,145,5,123,148,3,116,2013,Pune,Subrata Roy Sahara Stadium,Rajasthan,bat,Pune,Rajasthan,Pune,wickets,M Erasmus,K Srinath,AJ Finch
333,598010,114,8,125,115,7,118,2013,Delhi,Feroz Shah Kotla,Delhi,bat,Delhi,Hyderabad,Hyderabad,wickets,Aleem Dar,Subroto Das,A Mishra
334,598011,183,3,123,142,8,124,2013,Mumbai,Wankhede Stadium,Mumbai,bat,Mumbai,Pune,Mumbai,runs,S Ravi,SJA Taufel,RG Sharma
335,598012,165,6,127,166,6,126,2013,Chennai,MA Chidambaram Stadium,Chennai,field,Chennai,Bangalore,Chennai,wickets,Asad Rauf,AK Chaudhary,RA Jadeja
336,598013,180,4,124,132,7,123,2013,Kolkata,Eden Gardens,Kolkata,bat,Kolkata,Hyderabad,Kolkata,runs,M Erasmus,VA Kulkarni,G Gambhir
337,598014,124,10,116,126,4,119,2013,Jaipur,Sawai Mansingh Stadium,Rajasthan,field,Rajasthan,Punjab,Rajasthan,wickets,Aleem Dar,C Shamshuddin,JP Faulkner
338,598015,159,5,122,135,8,122,2013,Chennai,MA Chidambaram Stadium,Pune,bat,Chennai,Pune,Pune,runs,Asad Rauf,AK Chaudhary,SPD Smith
339,598016,157,9,123,153,9,125,2013,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Kolkata,field,Punjab,Kolkata,Punjab,runs,CK Nandan,SJA Taufel,MS Gony
340,598017,152,5,124,152,7,122,2013,Bangalore,M Chinnaswamy Stadium,Bangalore,field,Bangalore,Delhi,Bangalore,tie,M Erasmus,VA Kulkarni,V Kohli
341,598018,119,8,125,108,10,114,2013,Pune,Maharashtra Cricket Association Stadium,Pune,field,Pune,Hyderabad,Hyderabad,runs,Asad Rauf,AK Chaudhary,A Mishra
342,598019,179,3,128,92,10,113,2013,Jaipur,Sawai Mansingh Stadium,Rajasthan,bat,Rajasthan,Mumbai,Rajasthan,runs,Aleem Dar,C Shamshuddin,AM Rahane
343,598020,169,4,125,83,10,109,2013,Delhi,Feroz Shah Kotla,Chennai,bat,Delhi,Chennai,Chennai,runs,M Erasmus,VA Kulkarni,MEK Hussey
344,598021,123,9,122,127,5,114,2013,Hyderabad,Rajiv Gandhi International Stadium,Punjab,bat,Hyderabad,Punjab,Hyderabad,wickets,HDPK Dharmasena,CK Nandan,GH Vihari
345,598022,119,9,121,124,6,116,2013,Kolkata,Eden Gardens,Kolkata,bat,Kolkata,Chennai,Chennai,wickets,Asad Rauf,AK Chaudhary,RA Jadeja
346,598023,117,10,118,123,3,114,2013,Bangalore,M Chinnaswamy Stadium,Bangalore,field,Bangalore,Rajasthan,Bangalore,wickets,Aleem Dar,C Shamshuddin,R Vinay Kumar
347,598024,161,4,122,165,1,106,2013,Delhi,Feroz Shah Kotla,Mumbai,bat,Delhi,Mumbai,Delhi,wickets,HDPK Dharmasena,S Ravi,V Sehwag
348,598025,185,4,124,186,3,120,2013,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Punjab,field,Punjab,Pune,Punjab,wickets,M Erasmus,K Srinath,DA Miller
349,598026,185,4,127,186,5,121,2013,Chennai,MA Chidambaram Stadium,Rajasthan,bat,Chennai,Rajasthan,Chennai,wickets,S Asnani,AK Chaudhary,MEK Hussey
350,598027,263,5,128,133,9,123,2013,Bangalore,M Chinnaswamy Stadium,Pune,field,Bangalore,Pune,Bangalore,runs,Aleem Dar,C Shamshuddin,CH Gayle
351,598028,171,4,123,164,7,121,2013,Dharamsala,Himachal Pradesh Cricket Association Stadium,Delhi,field,Punjab,Delhi,Punjab,runs,HDPK Dharmasena,S Ravi,DA Miller
352,598029,159,6,122,162,5,119,2013,Kolkata,Eden Gardens,Kolkata,bat,Kolkata,Mumbai,Mumbai,wickets,HDPK Dharmasena,S Ravi,DR Smith
353,598030,159,6,123,160,5,123,2013,Chennai,MA Chidambaram Stadium,Hyderabad,bat,Chennai,Hyderabad,Chennai,wickets,Aleem Dar,S Das,MS Dhoni
354,598031,149,6,120,150,4,113,2013,Kolkata,Eden Gardens,Punjab,bat,Kolkata,Punjab,Kolkata,wickets,CK Nandan,S Ravi,JH Kallis
355,598032,144,9,129,146,2,108,2013,Jaipur,Sawai Mansingh Stadium,Hyderabad,bat,Rajasthan,Hyderabad,Rajasthan,wickets,VA Kulkarni,K Srinath,JP Faulkner
356,598033,194,7,123,136,7,124,2013,Mumbai,Wankhede Stadium,Mumbai,bat,Mumbai,Bangalore,Mumbai,runs,Asad Rauf,S Asnani,DR Smith
357,598034,200,3,122,186,4,127,2013,Chennai,MA Chidambaram Stadium,Kolkata,field,Chennai,Kolkata,Chennai,runs,Aleem Dar,SJA Taufel,MEK Hussey
358,598035,164,5,128,149,4,123,2013,Raipur,Shaheed Veer Narayan Singh International Stadium,Pune,field,Delhi,Pune,Delhi,runs,CK Nandan,S Ravi,DA Warner
359,598036,171,6,125,173,6,121,2013,Jaipur,Sawai Mansingh Stadium,Rajasthan,field,Rajasthan,Bangalore,Rajasthan,wickets,M Erasmus,K Srinath,SV Samson
360,598037,174,3,125,170,10,126,2013,Mumbai,Wankhede Stadium,Mumbai,bat,Mumbai,Punjab,Mumbai,runs,Asad Rauf,AK Chaudhary,RG Sharma
361,598038,164,3,121,127,9,124,2013,Pune,Subrata Roy Sahara Stadium,Chennai,bat,Pune,Chennai,Chennai,runs,S Das,SJA Taufel,MS Dhoni
362,598039,129,4,125,130,3,111,2013,Hyderabad,Rajiv Gandhi International Stadium,Mumbai,bat,Hyderabad,Mumbai,Hyderabad,wickets,Asad Rauf,S Asnani,I Sharma
363,598040,136,7,125,137,3,108,2013,Raipur,Shaheed Veer Narayan Singh International Stadium,Kolkata,bat,Delhi,Kolkata,Delhi,wickets,HDPK Dharmasena,CK Nandan,DA Warner
364,598041,186,4,122,171,6,120,2013,Chennai,MA Chidambaram Stadium,Chennai,bat,Chennai,Punjab,Chennai,runs,M Erasmus,VA Kulkarni,SK Raina
365,598042,187,3,123,170,9,124,2013,Pune,Subrata Roy Sahara Stadium,Bangalore,bat,Pune,Bangalore,Bangalore,runs,Aleem Dar,C Shamshuddin,AB de Villiers
366,598043,132,6,126,133,2,108,2013,Kolkata,Eden Gardens,Rajasthan,bat,Kolkata,Rajasthan,Kolkata,wickets,HDPK Dharmasena,CK Nandan,YK Pathan
367,598044,80,10,117,81,4,86,2013,Hyderabad,Rajiv Gandhi International Stadium,Delhi,bat,Hyderabad,Delhi,Hyderabad,wickets,Asad Rauf,S Asnani,DJG Sammy
368,598045,174,5,126,176,3,113,2013,Bangalore,M Chinnaswamy Stadium,Punjab,field,Bangalore,Punjab,Punjab,wickets,HDPK Dharmasena,S Ravi,AC Gilchrist
369,598046,139,5,124,79,10,96,2013,Mumbai,Wankhede Stadium,Mumbai,bat,Mumbai,Chennai,Mumbai,runs,HDPK Dharmasena,CK Nandan,MG Johnson
370,598047,178,4,127,182,5,122,2013,Jaipur,Sawai Mansingh Stadium,Pune,bat,Rajasthan,Pune,Rajasthan,wickets,C Shamshuddin,RJ Tucker,AM Rahane
371,598048,161,6,125,162,3,110,2013,Bangalore,M Chinnaswamy Stadium,Hyderabad,bat,Bangalore,Hyderabad,Bangalore,wickets,S Ravi,SJA Taufel,V Kohli
372,598049,154,4,125,155,1,112,2013,Jaipur,Sawai Mansingh Stadium,Delhi,bat,Rajasthan,Delhi,Rajasthan,wickets,Aleem Dar,RJ Tucker,AM Rahane
373,598050,170,6,126,105,10,110,2013,Mumbai,Wankhede Stadium,Mumbai,bat,Mumbai,Kolkata,Mumbai,runs,HDPK Dharmasena,S Ravi,SR Tendulkar
374,598051,223,3,128,146,8,124,2013,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,field,Hyderabad,Chennai,Chennai,runs,S Das,NJ Llong,SK Raina
375,598052,145,6,123,147,2,117,2013,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Rajasthan,field,Punjab,Rajasthan,Rajasthan,wickets,HDPK Dharmasena,S Ravi,KK Cooper
376,598053,152,6,124,106,10,120,2013,Pune,Subrata Roy Sahara Stadium,Kolkata,bat,Pune,Kolkata,Kolkata,runs,Asad Rauf,S Asnani,G Gambhir
377,598054,183,4,124,179,7,125,2013,Delhi,Feroz Shah Kotla,Delhi,field,Delhi,Bangalore,Bangalore,runs,NJ Llong,K Srinath,JD Unadkat
378,598055,112,8,121,116,5,116,2013,Pune,Subrata Roy Sahara Stadium,Pune,bat,Pune,Mumbai,Mumbai,wickets,Asad Rauf,AK Chaudhary,MG Johnson
379,598056,150,7,121,120,9,122,2013,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Punjab,field,Punjab,Hyderabad,Hyderabad,runs,S Das,RJ Tucker,PA Patel
380,598057,115,9,121,116,5,120,2013,Ranchi,JSCA International Stadium Complex,Kolkata,field,Kolkata,Bangalore,Kolkata,wickets,NJ Llong,K Srinath,JH Kallis
381,598058,141,4,123,144,5,104,2013,Jaipur,Sawai Mansingh Stadium,Rajasthan,field,Rajasthan,Chennai,Rajasthan,wickets,HDPK Dharmasena,CK Nandan,SR Watson
382,598059,120,7,123,121,5,103,2013,Delhi,Feroz Shah Kotla,Punjab,field,Delhi,Punjab,Punjab,wickets,VA Kulkarni,K Srinath,Harmeet Singh
383,598060,178,3,126,184,4,122,2013,Mumbai,Wankhede Stadium,Hyderabad,bat,Mumbai,Hyderabad,Mumbai,wickets,AK Chaudhary,SJA Taufel,KA Pollard
384,598061,170,4,121,163,7,123,2013,Ranchi,JSCA International Stadium Complex,Kolkata,field,Kolkata,Pune,Pune,runs,NJ Llong,K Srinath,MK Pandey
385,598062,168,4,124,135,9,124,2013,Chennai,MA Chidambaram Stadium,Chennai,bat,Chennai,Delhi,Chennai,runs,C Shamshuddin,RJ Tucker,MS Dhoni
386,598063,166,8,124,152,7,124,2013,Mumbai,Wankhede Stadium,Rajasthan,field,Mumbai,Rajasthan,Mumbai,runs,Asad Rauf,S Asnani,AP Tare
387,598064,190,3,125,194,4,113,2013,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Punjab,field,Punjab,Bangalore,Punjab,wickets,VA Kulkarni,NJ Llong,DA Miller
388,598065,136,9,124,113,9,121,2013,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,bat,Hyderabad,Rajasthan,Hyderabad,runs,Asad Rauf,AK Chaudhary,A Mishra
389,598066,183,8,124,133,9,118,2013,Dharamsala,Himachal Pradesh Cricket Association Stadium,Mumbai,field,Punjab,Mumbai,Punjab,runs,HDPK Dharmasena,CK Nandan,Azhar Mahmood
390,598067,172,5,123,134,9,127,2013,Pune,Subrata Roy Sahara Stadium,Pune,bat,Pune,Delhi,Pune,runs,NJ Llong,SJA Taufel,LJ Wright
391,598068,106,2,50,82,6,50,2013,Bangalore,M Chinnaswamy Stadium,Chennai,field,Bangalore,Chennai,Bangalore,runs,C Shamshuddin,RJ Tucker,V Kohli
392,598069,130,7,123,132,5,117,2013,Hyderabad,Rajiv Gandhi International Stadium,Kolkata,bat,Hyderabad,Kolkata,Hyderabad,wickets,Asad Rauf,S Asnani,PA Patel
393,598070,192,1,120,144,10,114,2013,Delhi,Feroz Shah Kotla,Chennai,bat,Chennai,Mumbai,Chennai,runs,NJ Llong,RJ Tucker,MEK Hussey
394,598071,132,7,124,135,6,118,2013,Delhi,Feroz Shah Kotla,Hyderabad,bat,Rajasthan,Hyderabad,Rajasthan,wickets,S Ravi,RJ Tucker,BJ Hodge
395,598072,165,6,125,169,6,123,2013,Kolkata,Eden Gardens,Rajasthan,bat,Mumbai,Rajasthan,Mumbai,wickets,C Shamshuddin,SJA Taufel,Harbhajan Singh
396,598073,148,9,123,125,9,127,2013,Kolkata,Eden Gardens,Mumbai,bat,Chennai,Mumbai,Mumbai,runs,HDPK Dharmasena,SJA Taufel,KA Pollard
397,729279,163,5,124,122,7,121,2014,Abu Dhabi,Sheikh Zayed Stadium,Kolkata,bat,Mumbai,Kolkata,Kolkata,runs,M Erasmus,RK Illingworth,JH Kallis
398,729281,145,4,126,146,2,104,2014,UAE,Sharjah Cricket Stadium,Bangalore,field,Delhi,Bangalore,Bangalore,wickets,Aleem Dar,S Ravi,YS Chahal
399,729283,205,4,128,206,4,118,2014,Abu Dhabi,Sheikh Zayed Stadium,Chennai,bat,Chennai,Punjab,Punjab,wickets,RK Illingworth,C Shamshuddin,GJ Maxwell
400,729285,133,6,125,135,6,119,2014,Abu Dhabi,Sheikh Zayed Stadium,Rajasthan,field,Hyderabad,Rajasthan,Rajasthan,wickets,BF Bowden,RK Illingworth,AM Rahane
401,729287,115,9,124,116,3,106,2014,UAE,Dubai International Cricket Stadium,Bangalore,field,Bangalore,Mumbai,Bangalore,wickets,Aleem Dar,AK Chaudhary,PA Patel
402,729289,166,5,129,167,6,120,2014,UAE,Dubai International Cricket Stadium,Kolkata,bat,Kolkata,Delhi,Delhi,wickets,Aleem Dar,VA Kulkarni,JP Duminy
403,729291,191,5,123,193,3,116,2014,UAE,Sharjah Cricket Stadium,Punjab,field,Rajasthan,Punjab,Punjab,wickets,BF Bowden,M Erasmus,GJ Maxwell
404,729293,177,7,123,84,9,96,2014,Abu Dhabi,Sheikh Zayed Stadium,Chennai,bat,Chennai,Delhi,Chennai,runs,RK Illingworth,C Shamshuddin,SK Raina
405,729295,193,6,124,121,10,121,2014,UAE,Sharjah Cricket Stadium,Hyderabad,field,Punjab,Hyderabad,Punjab,runs,M Erasmus,S Ravi,GJ Maxwell
406,729297,140,6,127,133,10,121,2014,UAE,Dubai International Cricket Stadium,Rajasthan,field,Rajasthan,Chennai,Chennai,runs,HDPK Dharmasena,RK Illingworth,RA Jadeja
407,729299,150,7,124,148,5,123,2014,UAE,Sharjah Cricket Stadium,Bangalore,field,Bangalore,Kolkata,Kolkata,runs,Aleem Dar,VA Kulkarni,CA Lynn
408,729301,184,1,122,180,4,123,2014,UAE,Dubai International Cricket Stadium,Hyderabad,bat,Hyderabad,Delhi,Hyderabad,runs,M Erasmus,S Ravi,AJ Finch
409,729303,141,7,120,142,3,117,2014,UAE,Dubai International Cricket Stadium,Mumbai,bat,Chennai,Mumbai,Chennai,wickets,BF Bowden,M Erasmus,MM Sharma
410,729305,70,10,91,71,4,80,2014,Abu Dhabi,Sheikh Zayed Stadium,Rajasthan,field,Rajasthan,Bangalore,Rajasthan,wickets,HDPK Dharmasena,C Shamshuddin,PV Tambe
411,729307,132,9,122,109,10,115,2014,Abu Dhabi,Sheikh Zayed Stadium,Kolkata,field,Kolkata,Punjab,Punjab,runs,HDPK Dharmasena,RK Illingworth,Sandeep Sharma
412,729309,125,7,124,126,4,114,2014,UAE,Sharjah Cricket Stadium,Mumbai,bat,Delhi,Mumbai,Delhi,wickets,Aleem Dar,VA Kulkarni,M Vijay
413,729311,145,5,123,146,5,117,2014,UAE,Sharjah Cricket Stadium,Hyderabad,bat,Hyderabad,Chennai,Chennai,wickets,AK Chaudhary,VA Kulkarni,DR Smith
414,729313,124,8,121,127,5,119,2014,UAE,Dubai International Cricket Stadium,Punjab,field,Punjab,Bangalore,Punjab,wickets,BF Bowden,S Ravi,Sandeep Sharma
415,729315,152,5,123,152,8,127,2014,Abu Dhabi,Sheikh Zayed Stadium,Rajasthan,bat,Kolkata,Rajasthan,Rajasthan,tie,Aleem Dar,AK Chaudhary,JP Faulkner
416,729317,172,5,125,157,7,126,2014,UAE,Dubai International Cricket Stadium,Mumbai,field,Mumbai,Hyderabad,Hyderabad,runs,HDPK Dharmasena,M Erasmus,B Kumar
417,733971,148,3,103,114,9,103,2014,Ranchi,JSCA International Stadium Complex,Chennai,bat,Chennai,Kolkata,Chennai,runs,AK Chaudhary,NJ Llong,RA Jadeja
418,733973,168,5,125,170,5,118,2014,Mumbai,Wankhede Stadium,Punjab,bat,Mumbai,Punjab,Mumbai,wickets,BNJ Oxenford,C Shamshuddin,CJ Anderson
419,733975,152,5,121,156,3,114,2014,Delhi,Feroz Shah Kotla,Rajasthan,field,Delhi,Rajasthan,Rajasthan,wickets,SS Hazare,S Ravi,KK Nair
420,733977,155,6,127,158,6,123,2014,Bangalore,M Chinnaswamy Stadium,Bangalore,field,Bangalore,Hyderabad,Bangalore,wickets,HDPK Dharmasena,VA Kulkarni,AB de Villiers
421,733979,170,6,124,160,6,125,2014,Ahmedabad,"Sardar Patel Stadium, Motera",Kolkata,field,Rajasthan,Kolkata,Rajasthan,runs,NJ Llong,CK Nandan,PV Tambe
422,733981,178,5,124,181,2,120,2014,Delhi,Feroz Shah Kotla,Chennai,field,Delhi,Chennai,Chennai,wickets,RM Deshpande,BNJ Oxenford,DR Smith
423,733983,187,5,128,168,8,124,2014,Mumbai,Wankhede Stadium,Bangalore,field,Mumbai,Bangalore,Mumbai,runs,S Ravi,K Srinath,RG Sharma
424,733985,160,5,122,161,2,111,2014,Delhi,Feroz Shah Kotla,Delhi,bat,Delhi,Kolkata,Kolkata,wickets,BNJ Oxenford,C Shamshuddin,G Gambhir
425,733987,231,4,125,187,6,123,2014,Cuttack,Barabati Stadium,Chennai,field,Punjab,Chennai,Punjab,runs,HDPK Dharmasena,PG Pathak,GJ Maxwell
426,733989,134,9,122,102,10,124,2014,Ahmedabad,"Sardar Patel Stadium, Motera",Rajasthan,field,Rajasthan,Hyderabad,Hyderabad,runs,AK Chaudhary,NJ Llong,B Kumar
427,733991,198,8,131,166,9,124,2014,Bangalore,M Chinnaswamy Stadium,Bangalore,field,Bangalore,Punjab,Punjab,runs,S Ravi,K Srinath,Sandeep Sharma
428,733993,143,7,121,44,2,30,2014,Delhi,Feroz Shah Kotla,Hyderabad,field,Delhi,Hyderabad,Hyderabad,wickets,RM Deshpande,BNJ Oxenford,DW Steyn
429,733995,157,6,124,160,6,122,2014,Mumbai,Wankhede Stadium,Chennai,field,Mumbai,Chennai,Chennai,wickets,HDPK Dharmasena,VA Kulkarni,DR Smith
430,733997,149,8,122,150,1,111,2014,Cuttack,Barabati Stadium,Kolkata,field,Punjab,Kolkata,Kolkata,wickets,NJ Llong,CK Nandan,G Gambhir
431,733999,190,5,125,191,5,118,2014,Bangalore,M Chinnaswamy Stadium,Bangalore,bat,Bangalore,Rajasthan,Rajasthan,wickets,S Ravi,RJ Tucker,JP Faulkner
432,734001,157,3,124,160,3,115,2014,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,bat,Hyderabad,Mumbai,Mumbai,wickets,HDPK Dharmasena,VA Kulkarni,AT Rayudu
433,734003,148,8,123,149,5,123,2014,Ranchi,JSCA International Stadium Complex,Rajasthan,bat,Chennai,Rajasthan,Chennai,wickets,BNJ Oxenford,C Shamshuddin,RA Jadeja
434,734005,186,4,125,170,7,124,2014,Bangalore,M Chinnaswamy Stadium,Delhi,field,Bangalore,Delhi,Bangalore,runs,K Srinath,RJ Tucker,Yuvraj Singh
435,734007,205,5,129,211,4,113,2014,Hyderabad,Rajiv Gandhi International Stadium,Punjab,field,Hyderabad,Punjab,Punjab,wickets,VA Kulkarni,PG Pathak,WP Saha
436,734009,141,5,125,142,4,116,2014,Cuttack,Barabati Stadium,Kolkata,field,Kolkata,Mumbai,Kolkata,wickets,AK Chaudhary,NJ Llong,RV Uthappa
437,734011,201,6,125,139,9,126,2014,Ahmedabad,"Sardar Patel Stadium, Motera",Delhi,field,Rajasthan,Delhi,Rajasthan,runs,S Ravi,RJ Tucker,AM Rahane
438,734013,138,4,123,142,5,122,2014,Ranchi,JSCA International Stadium Complex,Chennai,bat,Chennai,Bangalore,Bangalore,wickets,BNJ Oxenford,C Shamshuddin,AB de Villiers
439,734015,142,8,126,146,3,118,2014,Hyderabad,Rajiv Gandhi International Stadium,Hyderabad,bat,Hyderabad,Kolkata,Kolkata,wickets,NJ Llong,CK Nandan,UT Yadav
440,734017,178,3,123,153,8,127,2014,Ahmedabad,"Sardar Patel Stadium, Motera",Mumbai,bat,Rajasthan,Mumbai,Mumbai,runs,S Ravi,RJ Tucker,MEK Hussey
441,734019,164,7,124,165,6,129,2014,Delhi,Feroz Shah Kotla,Punjab,field,Delhi,Punjab,Punjab,wickets,HDPK Dharmasena,PG Pathak,AR Patel
442,734021,160,6,123,161,3,121,2014,Hyderabad,Rajiv Gandhi International Stadium,Bangalore,bat,Hyderabad,Bangalore,Hyderabad,wickets,AK Chaudhary,NJ Llong,DA Warner
443,734023,154,4,123,156,2,109,2014,Kolkata,Eden Gardens,Kolkata,field,Kolkata,Chennai,Kolkata,wickets,RM Deshpande,C Shamshuddin,RV Uthappa
444,734025,156,8,123,159,3,120,2014,Chandigarh,"Punjab Cricket Association Stadium, Mohali",Mumbai,field,Punjab,Mumbai,Mumbai,wickets,HDPK Dharmasena,VA Kulkarni,LMP Simmons
445,734027,195,4,125,165,5,122,2014,Kolkata,Eden Gardens,Bangalore,field,Kolkata,Bangalore,Kolkata,runs,AK Chaudhary,CK Nandan,RV Uthappa
446,734029,185,3,121,189,4,121,2014,Ranchi,JSCA International Stadium Complex,Hyderabad,field,Chennai,Hyderabad,Hyderabad,wickets,BNJ Oxenford,C Shamshuddin,DA Warner
