Unnamed: 0,inning,batting_team,bowling_team,over,ball,batter,bowler,non_striker,batsman_runs,extra_runs,total_runs,extras_type,is_wicket,player_dismissed,dismissal_kind,id,season,city,match_type,player_of_match,venue,team1,team2,toss_winner,toss_decision,winner,result,target_runs,target_overs,super_over,umpire1,umpire2,year
3925,2,Bangalore,Delhi,4,1,LRPL Taylor,GD McGrath,W Jaffer,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3926,2,Bangalore,Delhi,4,2,LRPL Taylor,GD McGrath,W Jaffer,0,0,0,No_extras,1,LRPL Taylor,caught,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3927,2,Bangalore,Delhi,4,3,W Jaffer,GD McGrath,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3928,2,Bangalore,Delhi,4,4,JH Kallis,GD McGrath,W Jaffer,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3929,2,Bangalore,Delhi,4,5,W Jaffer,GD McGrath,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3930,2,Bangalore,Delhi,4,6,W Jaffer,GD McGrath,JH Kallis,0,0,0,No_extras,1,W Jaffer,caught,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3931,2,Bangalore,Delhi,5,1,R Dravid,VY Mahesh,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3932,2,Bangalore,Delhi,5,2,R Dravid,VY Mahesh,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3933,2,Bangalore,Delhi,5,3,JH Kallis,VY Mahesh,R Dravid,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3934,2,Bangalore,Delhi,5,4,JH Kallis,VY Mahesh,R Dravid,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3935,2,Bangalore,Delhi,5,5,JH Kallis,VY Mahesh,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3936,2,Bangalore,Delhi,5,6,R Dravid,VY Mahesh,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3937,2,Bangalore,Delhi,6,1,R Dravid,DL Vettori,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3938,2,Bangalore,Delhi,6,2,JH Kallis,DL Vettori,R Dravid,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3939,2,Bangalore,Delhi,6,3,JH Kallis,DL Vettori,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3940,2,Bangalore,Delhi,6,4,R Dravid,DL Vettori,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3941,2,Bangalore,Delhi,6,5,R Dravid,DL Vettori,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3942,2,Bangalore,Delhi,6,6,JH Kallis,DL Vettori,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3943,2,Bangalore,Delhi,7,1,JH Kallis,VY Mahesh,R Dravid,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3944,2,Bangalore,Delhi,7,2,JH Kallis,VY Mahesh,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3945,2,Bangalore,Delhi,7,3,R Dravid,VY Mahesh,JH Kallis,1,1,2,noballs,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3946,2,Bangalore,Delhi,7,4,JH Kallis,VY Mahesh,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3947,2,Bangalore,Delhi,7,5,R Dravid,VY Mahesh,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3948,2,Bangalore,Delhi,7,6,JH Kallis,VY Mahesh,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3949,2,Bangalore,Delhi,7,7,R Dravid,VY Mahesh,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3950,2,Bangalore,Delhi,8,1,JH Kallis,DL Vettori,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3951,2,Bangalore,Delhi,8,2,R Dravid,DL Vettori,JH Kallis,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3952,2,Bangalore,Delhi,8,3,R Dravid,DL Vettori,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3953,2,Bangalore,Delhi,8,4,R Dravid,DL Vettori,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3954,2,Bangalore,Delhi,8,5,R Dravid,DL Vettori,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3955,2,Bangalore,Delhi,8,6,R Dravid,DL Vettori,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3956,2,Bangalore,Delhi,9,1,R Dravid,VY Mahesh,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3957,2,Bangalore,Delhi,9,2,JH Kallis,VY Mahesh,R Dravid,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3958,2,Bangalore,Delhi,9,3,JH Kallis,VY Mahesh,R Dravid,0,1,1,legbyes,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3959,2,Bangalore,Delhi,9,4,R Dravid,VY Mahesh,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3960,2,Bangalore,Delhi,9,5,JH Kallis,VY Mahesh,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3961,2,Bangalore,Delhi,9,6,R Dravid,VY Mahesh,JH Kallis,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3962,2,Bangalore,Delhi,10,1,JH Kallis,R Bhatia,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3963,2,Bangalore,Delhi,10,2,R Dravid,R Bhatia,JH Kallis,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3964,2,Bangalore,Delhi,10,3,R Dravid,R Bhatia,JH Kallis,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3965,2,Bangalore,Delhi,10,4,R Dravid,R Bhatia,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3966,2,Bangalore,Delhi,10,5,JH Kallis,R Bhatia,R Dravid,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3967,2,Bangalore,Delhi,10,6,JH Kallis,R Bhatia,R Dravid,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3968,2,Bangalore,Delhi,11,1,R Dravid,Shoaib Malik,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3969,2,Bangalore,Delhi,11,2,JH Kallis,Shoaib Malik,R Dravid,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3970,2,Bangalore,Delhi,11,3,JH Kallis,Shoaib Malik,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3971,2,Bangalore,Delhi,11,4,R Dravid,Shoaib Malik,JH Kallis,6,0,6,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3972,2,Bangalore,Delhi,11,5,R Dravid,Shoaib Malik,JH Kallis,0,1,1,byes,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3973,2,Bangalore,Delhi,11,6,JH Kallis,Shoaib Malik,R Dravid,0,1,1,legbyes,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3974,2,Bangalore,Delhi,12,1,JH Kallis,Mohammad Asif,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3975,2,Bangalore,Delhi,12,2,R Dravid,Mohammad Asif,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3976,2,Bangalore,Delhi,12,3,JH Kallis,Mohammad Asif,R Dravid,0,4,4,legbyes,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3977,2,Bangalore,Delhi,12,4,JH Kallis,Mohammad Asif,R Dravid,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3978,2,Bangalore,Delhi,12,5,JH Kallis,Mohammad Asif,R Dravid,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3979,2,Bangalore,Delhi,12,6,JH Kallis,Mohammad Asif,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3980,2,Bangalore,Delhi,13,1,JH Kallis,V Sehwag,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3981,2,Bangalore,Delhi,13,2,R Dravid,V Sehwag,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3982,2,Bangalore,Delhi,13,3,JH Kallis,V Sehwag,R Dravid,0,1,1,legbyes,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3983,2,Bangalore,Delhi,13,4,R Dravid,V Sehwag,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3984,2,Bangalore,Delhi,13,5,JH Kallis,V Sehwag,R Dravid,2,0,2,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3985,2,Bangalore,Delhi,13,6,JH Kallis,V Sehwag,R Dravid,6,0,6,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3986,2,Bangalore,Delhi,14,1,R Dravid,DL Vettori,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3987,2,Bangalore,Delhi,14,2,R Dravid,DL Vettori,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3988,2,Bangalore,Delhi,14,3,JH Kallis,DL Vettori,R Dravid,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3989,2,Bangalore,Delhi,14,4,JH Kallis,DL Vettori,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3990,2,Bangalore,Delhi,14,5,R Dravid,DL Vettori,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3991,2,Bangalore,Delhi,14,6,JH Kallis,DL Vettori,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3992,2,Bangalore,Delhi,15,1,JH Kallis,GD McGrath,R Dravid,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3993,2,Bangalore,Delhi,15,2,JH Kallis,GD McGrath,R Dravid,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3994,2,Bangalore,Delhi,15,3,R Dravid,GD McGrath,JH Kallis,0,0,0,No_extras,1,R Dravid,caught,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3995,2,Bangalore,Delhi,15,4,JH Kallis,GD McGrath,MV Boucher,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3996,2,Bangalore,Delhi,15,5,MV Boucher,GD McGrath,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3997,2,Bangalore,Delhi,15,6,MV Boucher,GD McGrath,JH Kallis,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3998,2,Bangalore,Delhi,16,1,JH Kallis,VY Mahesh,MV Boucher,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
3999,2,Bangalore,Delhi,16,2,JH Kallis,VY Mahesh,MV Boucher,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4000,2,Bangalore,Delhi,16,3,MV Boucher,VY Mahesh,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4001,2,Bangalore,Delhi,16,4,MV Boucher,VY Mahesh,JH Kallis,0,0,0,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4002,2,Bangalore,Delhi,16,5,MV Boucher,VY Mahesh,JH Kallis,2,0,2,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4003,2,Bangalore,Delhi,16,6,MV Boucher,VY Mahesh,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4004,2,Bangalore,Delhi,17,1,MV Boucher,Mohammad Asif,JH Kallis,0,1,1,legbyes,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4005,2,Bangalore,Delhi,17,2,JH Kallis,Mohammad Asif,MV Boucher,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4006,2,Bangalore,Delhi,17,3,JH Kallis,Mohammad Asif,MV Boucher,4,0,4,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4007,2,Bangalore,Delhi,17,4,JH Kallis,Mohammad Asif,MV Boucher,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4008,2,Bangalore,Delhi,17,5,MV Boucher,Mohammad Asif,JH Kallis,2,0,2,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4009,2,Bangalore,Delhi,17,6,MV Boucher,Mohammad Asif,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4010,2,Bangalore,Delhi,18,1,MV Boucher,DL Vettori,JH Kallis,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
4011,2,Bangalore,Delhi,18,2,JH Kallis,DL Vettori,MV Boucher,1,0,1,No_extras,0,Not_Dismissed,Not_Dismissed,335998,2008,Delhi,League,GD McGrath,Feroz Shah Kotla,Delhi,Bangalore,Bangalore,field,Delhi,runs,192.0,20.0,N,Aleem Dar,I Shivram,2008
